#separator:tab
#html:true
#guid column:1
#notetype column:2
#deck column:3
#tags column:7
"JgBxF/l22#"	Basic (optional reversed card)	徳川十五代将軍	初代	徳川家康		徳川十五代将軍
BIb7[3r-_T	Basic (optional reversed card)	アメリカの州	第06州	マサチューセッツ州<br>Massachusetts<br>MA<br>1788年昇格<br>第56代　清和天皇<br>ゴム(56)製は(清和)マサチューセッツに限る		アメリカの州
"HcPb#OO8N^"	Basic (optional reversed card)	アメリカの州	第07州	メリーランド州<br>Maryland<br>MD<br>1788年昇格<br>第57代　陽成天皇<br>粉(57)にマッド(メリーランド)が酔うぜ(陽成)		アメリカの州
Lm6F4aO%E:	Basic (optional reversed card)	アメリカの州	第08州	サウスカロライナ州<br>South Carolina<br>SC<br>1788年昇格<br><br>木場(58)君は高校(光孝)ではサッカー(SC)部		アメリカの州
v564pZC=b[	Basic (optional reversed card)	アメリカの州	第09州	ニューハンプシャー州<br>New Hampshire<br>NH<br>1788年昇格<br><br>第59代　宇多天皇<br>孫悟空(59)の主題歌(うた）はニューハーフ(NH)が歌っている		アメリカの州
B[hI}ks^(s	Basic (optional reversed card)	アメリカの州	第10州	バージニア州<br>Virginia<br>VA<br>1788年昇格		アメリカの州
w+VnT6gHS5	Basic (optional reversed card)	アメリカの州	第11州	ニューヨーク州<br>New York<br>NY<br>1788年昇格		アメリカの州
"g_UAjGk6#`"	Basic (optional reversed card)	アメリカの州	第12州	ノースカロライナ州<br>North Carolina<br>NC<br>1789年昇格<br>第62代　村上天皇<br>無認可(62)(NC)村(村上)		アメリカの州
Jqg`,mmQ&I	Basic (optional reversed card)	アメリカの州	第13州	ロードアイランド州<br>Rhode Island<br>RI<br>1790年昇格<br>第63代　冷泉天皇<br>無残(63)なロードレース、冷静(冷泉)にリタイア		アメリカの州
"FA})#${1}l"	Basic (optional reversed card)	アメリカの州	第14州	バーモント州<br>Vermont<br>VT<br>1791年昇格<br>第64代　円融天皇<br>虫(64)カレー(バーモント)andYou(円融)		アメリカの州
"oNz#-ji8<H"	Basic (optional reversed card)	アメリカの州	第15州	ケンタッキー州<br>Kentucky<br>KY<br>1792年昇格		アメリカの州
De4sjzsvsh	Basic (optional reversed card)	アメリカの州	第16州	テネシー州<br>Tennessee<br>TN<br>1796年昇格<br><br>第66代　一条天皇<br>ルール(66)はテネシーを一升(一条)飲むこと		アメリカの州
GK(YviW/j2	Basic (optional reversed card)	アメリカの州	第17州	オハイオ州<br>Ohio<br>OH<br>1803年昇格<br>第67代　三条天皇<br>ルナ(67)汚(OH)女神惨状(三条)		アメリカの州
cN@]MJ&`}e	Basic (optional reversed card)	アメリカの州	第19州	インディアナ州<br>Indiana<br>IN<br>1816年昇格<br>第69代　後朱雀天皇<br>ロック(69)なインディアン(インディアナ)がゴス(後朱雀)を着る		アメリカの州
lP?Ye3IS>l	Basic (optional reversed card)	アメリカの州	第20州	ミシシッピ州<br>Mississippi<br>MS<br>1817年昇格		アメリカの州
M$Js,Rl7Q3	Basic (optional reversed card)	アメリカの州	第21州	イリノイ州<br>Illinois<br>IL<br>1818年昇格<br>第71代　後三条天皇<br>ナイル川(71IL)でのご惨状(後三条)		アメリカの州
d@MQeXug;1	Basic (optional reversed card)	アメリカの州	第22州	アラバマ州<br>Alabama<br>AL<br>1819年昇格		アメリカの州
O.)DYk1zX(	Basic (optional reversed card)	アメリカの州	第23州	メイン州<br>Maine<br>ME<br>1820年昇格<br><br>第73代　堀河天皇<br>NASA(73)のメイン事業は天の川を掘ること(堀河)		アメリカの州
Jy>8=>]q65	Basic (optional reversed card)	アメリカの州	第24州	ミズーリ州<br>Missouri<br>MO<br>1821年昇格		アメリカの州
B3aDGd1j$B	Basic (optional reversed card)	アメリカの州	第25州	アーカンソー州<br>Arkansas<br>AR<br>1836年昇格<br>第75代　崇徳天皇<br>和んだら(75)あかん(アーカンソー)崇徳の祟り		アメリカの州
DN{&I,T)^l	Basic (optional reversed card)	アメリカの州	第26州	ミシガン州<br>Michigan<br>MI<br>1837年昇格		アメリカの州
eubOn4;xWd	Basic (optional reversed card)	アメリカの州	第27州	フロリダ州<br>Florida<br>FL<br>1845年昇格<br>第77代　後白河天皇<br>七色(77)の風呂(フロリダ)からゴジラ(後白河)		アメリカの州
J42G`fXVPk	Basic (optional reversed card)	アメリカの州	第28州	テキサス州<br>Texas<br>TX<br>1845年昇格<br>第78代　二条天皇<br>縄(78)投げ両手で(二条)、テキサスの大技		
H5`6>5}gA[	Basic (optional reversed card)	アメリカの州	第29州	アイオワ州<br>Iowa<br>IA<br>1846年昇格<br><br>第79代　六条天皇<br>泣き(79)の愛とは(アイオワ)無情(六条)なり		
"E,8lBzm#e,"	Basic (optional reversed card)	アメリカの州	第30州	ウィスコンシン州<br>Wisconsin<br>WI<br>1848年昇格<br><br>第80代　高倉天皇<br><br>覇王(80)高倉with懇親会		アメリカの州
OYFfyG3LyX	Basic (optional reversed card)	アメリカの州	第31州	カリフォルニア州<br>California<br>CA<br>1850年昇格<br>第81代　安徳天皇<br>ハイアンドロー（81安徳天皇）で負けてカルシウム(CA)不足		アメリカの州
n!R=vg@S@D	Basic (optional reversed card)	アメリカの州	第32州	ミネソタ州<br>Minnesota<br>MN<br>1858年昇格<br>第82代　後鳥羽天皇<br>初(82)味噌(ミネソタ)のゴディバ(後鳥羽)食う		
o~&V<_c!FX	Basic (optional reversed card)	アメリカの州	第33州	オレゴン州<br>Oregon<br>OR<br>1859年昇格<br>第83代　土御門天皇<br>破産(83)したのは、俺がドラゴン(オレゴン)を式神にしようとしたから(土御門)		アメリカの州
"O|CU:#WIK]"	Basic (optional reversed card)	アメリカの州	第34州	カンザス州<br>Kansas<br>KS<br>1861年昇格<br>第84代　順徳天皇<br>箸(84)をかざす(カンザス)順(順徳)		アメリカの州
c*6y.b;3&i	Basic (optional reversed card)	アメリカの州	第35州	ウェストバージニア州<br>West Virginia<br>WV<br>1863年昇格<br>第85代　仲恭天皇<br>箱(85)入りで腰付きも処女（ウェストバージニア）仲恭		アメリカの州
k2*i=fAVcJ	Basic (optional reversed card)	アメリカの州	第36州	ネバダ州<br>Nevada<br>NV<br>1864年昇格<br>第86代　後堀河天皇<br>ハム(86)食ったらネマってて(ネヴァダ)咽た(後堀河)		アメリカの州
"hNr:|~#k>D"	Basic (optional reversed card)	アメリカの州	第37州	ネブラスカ州<br>Nebraska<br>NE<br>1867年昇格<br>第87代　四条天皇<br>花(87)を舐る(ネブラスカ)事情(四条)		アメリカの州
tbC_a~f=df	Basic (optional reversed card)	アメリカの州	第38州	コロラド州<br>Colorado<br>CO<br>1876年昇格<br>第88代　後嵯峨天皇<br>母(88)が転んだ(コロラド)誤差(後嵯峨)で		アメリカの州
swFQF4cbEq	Basic (optional reversed card)	アメリカの州	第39州	ノースダコタ州<br>North Dakota<br>ND<br>1889年昇格<br>第89代　後深草天皇<br>吐く(89)のだ(ノースダコタ)後深草		アメリカの州
KDl5P&JRi8	Basic (optional reversed card)	アメリカの州	第40州	サウスダコタ州<br>South Dakota<br>SD<br>1889年昇格<br>第90代　亀山天皇<br>QUO(90)カードでSD(サウスダコタ)化された亀を山ほど(亀山)買う		アメリカの州
eqM2^87U@-	Basic (optional reversed card)	アメリカの州	第41州	モンタナ州<br>Montana<br>MT<br>1889年昇格<br>第91代　後宇多天皇<br>悔い改めよ(91)、モンタージュ(モンタナ)のジャイアン(後宇多)		アメリカの州
n**4b<&b7s	Basic (optional reversed card)	アメリカの州	第42州	ワシントン州<br>Washington<br>WA<br>1889年昇格<br>第92代　伏見天皇<br>国(92)の首都(ワシントン)は不死身(伏見)		アメリカの州
Du]y?]/uxS	Basic (optional reversed card)	アメリカの州	第43州	アイダホ州<br>Idaho<br>ID<br>1890年昇格<br>第93代　後伏見天皇<br>青キジクザン(93)のアイスエイジ(アイダホ)あと不死身(後伏見)		アメリカの州
FBp&)Z`}xU	Basic (optional reversed card)	アメリカの州	第44州	ワイオミング州<br>Wyoming<br>WY<br>1890年昇格<br>第94代　後二条天皇<br>串(94)ワイオミング後二条		アメリカの州
Q_)5_1>~.v	Basic (optional reversed card)	アメリカの州	第45州	ユタ州<br>Utah<br>UT<br>1896年昇格		アメリカの州
NFV>|KrI0T	Basic (optional reversed card)	アメリカの州	第46州	オクラホマ州<br>Oklahoma<br>OK<br>1907年昇格<br><br>第96代　後醍醐天皇<br>クロック(96OK)ゴダイゴ(後醍醐)		アメリカの州
swpRJ!|Q7F	Basic (optional reversed card)	アメリカの州	第47州	ニューメキシコ州<br>New Mexico<br>NM<br>1912年昇格<br>第97代　後村上天皇<br>急な(97)生(ニューメキシコ)でゴムがない(後村上)		アメリカの州
OqFxW?Can@	Basic (optional reversed card)	アメリカの州	第48州	アリゾナ州<br>Arizona<br>AZ<br>1912年昇格<br>第98代　長慶天皇<br>クワ(98)をAZ(アリゾナ)で買うお兄ちゃん(長慶)		アメリカの州
bl&AfXN5$s	Basic (optional reversed card)	アメリカの州	第49州	アラスカ州<br>Alaska<br>AK<br>1959年昇格<br>第99代　後亀山天皇<br>カンスト(99)した悪(AK)は5カメ(後亀山)で撮る		アメリカの州
uZvDv_[lad	Basic (optional reversed card)	アメリカの州	第50州	ハワイ州<br>Hawaii<br>HI<br>1959年昇格		アメリカの州
G(sW~J=Ai(	Cloze	スキル把握	ZX-LやZX2-Lにおいて、APPUの最大収容数はシステムに最大{{c1::1枚}}。<br>また{{c1::VCU}}とリソースを共有する為、1架では、{{c1::VCU}}との合計で{{c1::3枚}}まで。<br>システム全体では、{{c1::VCU}}との合計で{{c1::12枚}}となる。			
un[uU7OrU$	Cloze	スキル把握	【問題文】<br>IPsecに関する問題です。IKEv2を用いたIPsec VPNの設定において、以下の接続手順について相応しい言葉を埋めよ<br><br>{{c1::IKEポリシー}} 　→　{{c2::認証}}　→　{{c3::トンネル設定}}　→　{{c4::IPsecプロファイル}}			
kQo+`A(&e2	Cloze	スキル把握	IGRPはCISCO独自の{{c1::改良版ディスタンスベクタ}}型ルーティングプロトコル<br>複合メトリックになっており、 {{c2::帯域幅}}、{{c2::遅延}}、{{c2::負荷}}、{{c2::信頼性}}、{{c2::MTU}} を用いる（デフォルトでは主に{{c2::帯域幅}}と{{c2::遅延}}）			
uo4T>+]q!W	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡ-Homeの収容端末に関する問題です。<br>αZXⅡ-Homeで利用できる最大内線数として、正しいものを選択肢から一つ選択してください。<br><br>1. 2<br>2. 4<br>3. 8<br>4. 10	【解答】<br>3<br><br>αZXⅡ-Homeは、最大8台まで内線端末を利用できます。		
H``zxv(upJ	Basic (optional reversed card)	スキル把握	<div>【問題文】<br> αZXⅡｰHomeに関する問題です。<br> αZXⅡｰHomeの説明として、正しい組み合わせを選択肢から一つ選択してください。<br> ※必要なユニット等は、収容されていてることとする。</div><br>&nbsp;A: 通話録⾳等、⾳声メール機能が利⽤できる。<br> B: 迷惑電話ブロック機能が利⽤できる。 <div><br><br>1.Aのみ正しい</div> <div>2.Bのみ正しい</div> <div>3.AもBも正しい</div> <div>4.AもBも誤り</div>	"<div>【解答】<br>
1<br><br></div>
<div>Aは正しい（通話録音など音声メール機能が利用可能）。<br>
Bは誤り（迷惑電話ブロック機能は利用できない）。</div>"		
IoyDY&g~R[	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡ-SMの音声合成ライセンスに関する問題です。<br>音声合成ライセンスの説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A: 通話録音の音声ファイルをテキスト化するライセンス。<br>B: テキストから音声に変換して音声ガイダンスを作成するためのライセンス。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【解答】<br>2<br><br>Aは誤り。音声ファイルのテキスト化には、音声テキスト化アプリケーションが必要です。<br>Bは正しい。テキストを音声に変換し、音声ガイダンスを作成するためのライセンスです。		
q.-T7Ku=(1	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡ-SMのIP内線収容に関する問題です。<br>IP内線収容の説明として、正しいものを選択肢から一つ選択してください。<br><br>1. IP内線収容をする場合は、IPEBが必要である。<br>2. IP内線を3台以上収容する場合は、IPEBが必要となる。<br>3. IP内線収容をする場合は、IP内線ライセンスが必要である。<br>4. IP内線を3台以上収容する場合は、IP内線ライセンスが必要となる。	【解答】<br>4<br><br>ZXⅡ-SMは、IP内線を3台以上収容する場合にIP内線ライセンスが必要となります。		
ha~IiSR>(G	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXのDECTコードレス電話機（ダイバーシティ方式）に関する問題です。<br>LAN配線用接続装置に登録できる子機の最大台数として、正しいものを選択肢から一つ選択してください。<br><br>1. 1台<br>2. 3台<br>3. 8台<br>4. 10台	【解答】<br>3<br><br>LAN配線用接続装置には、最大8台の子機を登録することができます。		
h&D{65tG_Y	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡ-SMの迷惑電話ブロックライセンスに関する問題です。<br>迷惑電話ブロックライセンスの説明として、正しいものを選択肢から一つ選択してください。<br><br>1. 着信した迷惑電話を電話帳に自動登録するライセンス。<br>2. トビラフォンBizを利用する場合に必要なライセンス。<br>3. 海外からの着信を拒否するライセンス。<br>4. 迷惑電話リスト（サーバから取得）内にある番号から着信を受けた場合、着信拒否をするライセンス。	【解答】<br>4<br><br>迷惑電話リストをサーバから取得し、該当する番号からの着信を自動的に拒否するためのライセンスです。		
i<8DR/f`wc	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡ-SMの電話帳に関する問題です。<br>SM主装置の共通電話帳の最大件数として、正しいものを選択肢から一つ選択してください。<br><br>1. 200件<br>2. 1400件<br>3. 9800件<br>4. 19800件	【解答】<br>3<br><br>αZXⅡ-SMは、システムデータ設定により、共通電話帳を最大9800件まで利用できます。		
C8hSC?sRSC	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡ-SMのPSDUに関する問題です。<br>PSDUに接続できる機器として、正しいものを選択肢から一つ選択してください。<br><br>1. スタードアホン<br>2. 音声ドアホン<br>3. 単体電話機<br>4. スマートフォン	【解答】<br>2<br><br>PSDUは、音声ドアホンや外部放送、外部保留音、電気錠などを接続できるユニットです。		
Fj13v@Cio9	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡ-SMのHUBUに関する問題です。<br>ZXSM-HUBUの説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A: 4ポートのスイッチングHUB機能を持つユニットである。<br>B: 4ポートのうち1ポートは、給電機能を具備している。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【解答】<br>3<br><br>4ポートのスイッチングHUB機能を持ち、そのうち1ポートは給電機能を備えています。		
P<$IWPGfy[	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡ-SMのAPPUに関する問題です。<br>APPUの説明として、正しいものを選択肢から一つ選択してください。<br><br>1. APPU＋VOCアプリを利用することで、通話録音件数が無制限となる。<br>2. APPU＋VOCアプリを利用することで、音声メール録音時間が無制限となる。<br>3. APPU＋VOCアプリを利用することで、IVR機能が利用できる。<br>4. APPUに対し、VOCアプリまたはelganaアプリを実装して使用する。	【解答】<br>4<br><br>APPUには、VOCアプリまたはelganaアプリを実装することで、SaaS連携機能を利用できます。		
q:HOfe{xRR	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡ-SMの音声メールに関する問題です。<br>音声メール機能の説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A: 音声メール拡張カードを利用することで、8ch100時間まで利用することができる。<br>B: 初期状態で2ch2時間まで、音声メール機能がすべて利用することができる。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【解答】<br>3<br><br>初期状態で2ch2時間の音声メール機能が利用でき、音声メール拡張カードを利用することで8ch100時間まで拡張可能です。		
ComTzfqAE5	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡ-SMのelgana連携に関する問題です。<br>elgana連携機能の説明として、正しいものを選択肢から一つ選択してください。<br><br>1. 不在着信をelganaのトークルームへ通知することができる。<br>2. elganaと内線通話することができる。<br>3. elganaのトークルームにPDFファイルを添付することでFAX送信することができる。<br>4. elganaアプリより、ひかり電話番号を利用して発信することができる。<br>	【解答】<br>1<br><br>APPU＋elganaアプリを収容することで、不在着信通知やFAX受信通知をelganaのトークルームへ送信できます。		
kvT~nlrmQC	Basic (optional reversed card)	スキル把握	【問題文】<br>αZX-SのDCL-CS収容に関する問題です。<br>Sタイプ主装置に収容できるDCL-CSの最大数として、正しいものを選択肢から一つ選択してください。<br><br>1. 1<br>2. 2<br>3. 3<br>4. 10	【解答】<br>3<br><br>αZX-S（Sタイプ主装置）では、DCL-CSを最大3台まで収容できます。		
H6Awkt!cB!	Basic (optional reversed card)	スキル把握	【問題文】<br>αZX-Sに関する問題です。<br>工場出荷時のS主装置にユニットを追加せずに収容できる電話機として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A: カールコードレス スター電話機&nbsp; <br>B: IP多機能電話機&nbsp; <br>----------<br>1. Aのみ正しい&nbsp; <br>2. Bのみ正しい&nbsp; <br>3. AもBも正しい&nbsp; <br>4. AもBも誤り	【解答】<br>3<br><br>工場出荷時のS主装置は、スターユニットを初期実装しており、スター電話機およびIP端末を収容することができます。		
"cuOPFcoz#G"	Basic (optional reversed card)	スキル把握	【問題文】<br>αZX-SMのスターユニットに関する問題です。<br>スターユニット1枚に対しての説明として、正しいものを選択肢から一つ選択してください。<br><br>1. スター端末の配線距離は、最長で2kmまでである。<br>2. スター電話機は、最大8台まで接続できる。<br>3. 電力係数は、最大30まで利用できる。<br>4. 同時通話数は、最大16通話となる。	【解答】<br>4<br><br>1.誤り。スター配線の最長距離は、Φ0.65mm使用時で800mまで<br>2.誤り。スターユニットには最大10台まで接続できます<br>3.誤り。電力係数はユニット1枚当たり10まで利用できます<br>4.正しい。スターユニット1枚あたりの同時通話数は最大16通話です。<br>		
"s^sH:g#{nW"	Basic (optional reversed card)	スキル把握	【問題文】<br>αZX-Mのシステム容量に関する問題です。<br>システム容量ライセンスを登録した場合の最大内線数として、正しいものを選択肢から一つ選択してください。<br><br>1. 10台<br>2. 20台<br>3. 30台<br>4. 40台	【解答】<br>4<br><br>システム容量ライセンスを登録することで、最大40内線まで利用できます。		
uBi[d8Ff*X	Basic (optional reversed card)	スキル把握	【問題文】<br>αZX-SMの履歴件数に関する問題です。<br>αZX-SM主装置の発信履歴と着信履歴の最大数として、正しいものを選択肢から一つ選択してください。<br><br>1. 20件<br>2. 30件<br>3. 40件<br>4. 52件	【解答】<br>4<br><br>αZX-SMでは、発信履歴・着信履歴ともに最大52件まで記録されます。		
P_Y~w)@yS0	Basic (optional reversed card)	スキル把握	【問題文】<br>αZX-SMのIPEBに関する問題です。<br>IPEBの説明として、正しいものを選択肢から一つ選択してください。<br><br>1. IP端末を3台以上接続する場合に必要。<br>2. スター電話機を30台以上接続する場合に必要。<br>3. DCL-3CSを2台以上接続する場合に必要。<br>4. ドアホンを2台接続する場合に必要。	【解答】<br>1<br><br>IP端末を3台以上利用する場合に、IPEBが必要となります。		
bH(EBJ0Bl&	Basic (optional reversed card)	スキル把握	【問題文】<br>αZX-SMの端末電力係数に関する問題です。<br>電力係数が「1」になる端末として、正しいものを選択肢から一つ選択してください。<br><br>1. ZX-DECLDIV-S&lt;3&gt;CS<br>2. ZX-DECL-PSSET<br>3. ZX-24IPFSTEL<br>4. ZX-SSLAP	【解答】<br>3<br><br>ZX-24IPFSTELの電力係数は「1」です。		
h)%8};o]}N	Basic (optional reversed card)	スキル把握	【問題文】<br>αZX-S主装置のオプションスロットに関する問題です。<br>αZX-S主装置のオプションスロット数として、正しいものを選択肢から一つ選択してください。<br><br>1. 4<br>2. 6<br>3. 8<br>4. 10	【解答】<br>2<br><br>αZX-S主装置のオプションスロット数は6です。		
rphM/WSGH^	Basic (optional reversed card)	スキル把握	【問題文】<br>αZX-Sの単体電話機に関する問題です。<br>単体電話機を収容するユニットとして、正しいものを選択肢から一つ選択してください。<br><br>1. ZXSM-PSDU<br>2. ZXSM-SLU<br>3. ZXSM-SU<br>4. ZXSM-2ACOU	【解答】<br>2<br><br>単体電話機を収容するユニットは、ZXSM-SLUです。		
"D!K?@3Tn#i"	Basic (optional reversed card)	スキル把握	【問題文】<br>加入電話サービスに関する問題です。<br>加入電話サービスの説明として、正しいものを選択肢から一つ選択してください。<br><br>1. 加入電話サービスの新規受付は終了している。<br>2. 加入電話には、i・ナンバーという電話番号を増やすオプションがある。<br>3. 加入電話には、かかってきた電話を転送するボイスワープというオプションがある。<br>4. 加入電話・ライトプランは初期費用がかからず、月々の使用料金が割安となるサービスです。	【解答】<br>3<br><br>加入電話には、着信した電話を指定先へ転送する「ボイスワープ」というオプションサービスがあります。		
LI!7y!7(k,	Basic (optional reversed card)	スキル把握	【問題文】<br>ひかり電話オフィスAに関する問題です。<br>ひかり電話オフィスAの基本サービスとして、正しいものを選択肢から一つ選択してください。<br><br>1. ボイスワープ<br>2. 追加番号<br>3. 複数チャネル<br>4. グループダイヤリング	【解答】<br>1<br><br>ひかり電話オフィスAの基本サービスには、ボイスワープが含まれています。		
"FwX!g#|{XY"	Basic (optional reversed card)	スキル把握	【問題文】<br>ひかり電話ネクストに関する問題です。<br>ひかり電話ネクストの特徴として、正しいものを選択肢から一つ選択してください。<br><br>1. ISDN回線をそのまま利用して、ひかり電話が利用できるサービス。<br>2. アナログ回線をそのまま利用して、ひかり電話が利用できるサービス。<br>3. インターネットを利用しない方向けに光回線を利用して、ひかり電話が利用できるサービス。<br>4. 無線LANを利用して、ひかり電話を利用できるサービス。	【解答】<br>3<br><br>ひかり電話ネクストは、インターネット接続を利用しない利用者向けに、光回線を用いて電話サービスを提供します。		
Bu]]^m<2T*	Basic (optional reversed card)	スキル把握	【問題文】<br>フレッツ光クロスに関する問題です。<br>フレッツ光クロスの特徴として、正しいものを選択肢から一つ選択してください。<br><br>1. 最大概ね1Gbpsの通信速度で、高速インターネットを利用できる。<br>2. 最大概ね2Gbpsの通信速度で、高速インターネットを利用できる。<br>3. 最大概ね10Gbpsの通信速度で、高速インターネットを利用できる。<br>4. 最大概ね100Gbpsの通信速度で、高速インターネットを利用できる。<br>	【解答】<br>3<br><br>フレッツ光クロスは、最大概ね10Gbpsの通信速度を提供する高速インターネット接続サービスです。		
gAUFkdOKBg	Basic (optional reversed card)	スキル把握	【問題文】<br>フレッツ光クロスのオプションサービスに関する問題です。<br>フレッツ光クロスでは契約できないオプションサービスとして、正しいものを選択肢から一つ選択してください。<br><br>1. ひかり電話<br>2. フレッツテレビ<br>3. 24時間出張修理オプション<br>4. フレッツ・VPNプライオ	【解答】<br>4<br><br>フレッツ光クロスでは、フレッツ・VPNプライオは利用できません。		
r,fIy$gQmb	Basic (optional reversed card)	スキル把握	【問題文】<br>フレッツ・VPNワイドに関する問題です。<br>フレッツ・VPNワイドの説明として、正しいものを選択肢から一つ選択してください。<br><br>1. インターネットVPNとしてセキュリティを高くでき安心である。<br>2. NTT西日本のユーザーだけ接続ができるVPNサービスである。<br>3. ADSL回線では、利用できない。<br>4. 簡易かつ安価にVPNの構築ができ、インターネットを経由しないため、セキュリティが高い通信が可能である。	【解答】<br>4<br><br>フレッツ・VPNワイドは、インターネットを経由しない閉域網を利用し、簡易かつ安価にVPNを構築できるサービスです。		
nNsM&0b~@n	Basic (optional reversed card)	スキル把握	【問題文】<br>フレッツ・VPNワイドに関する問題です。<br>フレッツ・VPNワイドのプラン10で利用できないアクセス回線として、正しいものを選択肢から一つ選択してください。<br><br>1. ファミリー・スーパーハイスピード 隼<br>2. ファミリー・ハイスピード<br>3. ファミリー<br>4. フレッツ・ADSL	【解答】<br>1<br><br>ファミリー・スーパーハイスピード 隼は、プラン10では利用できず、プラン10プラスでの対応となります。		
LB8]Qi8:vh	Basic (optional reversed card)	スキル把握	【問題文】<br>ネットワークインターフェースに関する問題です。<br>ケーブル上を流れている電気や光の信号を受信し、増幅や整形をする機器として、正しいものを選択肢から一つ選択してください。<br><br>1. リピーター<br>2. ルーター<br>3. ゲートウェイ<br>4. スイッチ	【解答】<br>1<br><br>リピーターは、電気信号や光信号を受信して増幅・整形し、通信距離を延ばすための機器です。		
rIey%`[RPA	Basic (optional reversed card)	スキル把握	【問題文】<br>通信方式に関する問題です。<br>マルチキャストの説明として、正しいものを選択肢から一つ選択してください。<br><br>1. 1対1の通信<br>2. 接続されている全てのコンピュータへ発信する通信<br>3. 特定の複数台へ向けて問いかけを行う通信<br>4. 特定のグループに所属するすべてのコンピュータに発信する通信	【解答】<br>4<br><br>マルチキャストは、特定のグループに属する複数の端末に対して同時に通信を行う方式です。		
HqT%[RAd}1	Basic (optional reversed card)	スキル把握	【問題文】<br>TCP/IPプロトコルに関する問題です。<br>TCPとUDPの役割の説明として、正しいものを選択肢から一つ選択してください。<br><br>1. データの暗号化とセキュリティ保護<br>2. ネットワークのトラフィック制御と帯域幅管理<br>3. インターネット上でのデータ通信とネットワーク接続<br>4. データの転送と通信制御	【解答】<br>4<br><br>TCPとUDPは、TCP/IPプロトコル群においてデータの転送および通信制御を担います。		
n4]76qS(3)	Basic (optional reversed card)	スキル把握	【問題文】<br>OSI参照モデルに関する問題です。<br>OSI参照モデルの階層の一つで、回線やネットワークで物理的に繋がれた二台の機器の間でデータの受け渡しを行う階層として、正しいものを選択肢から一つ選択してください。<br><br>1. ネットワーク層<br>2. セッション層<br>3. トランスポート層<br>4. データリンク層	【解答】<br>4<br><br>データリンク層は、物理的に直接接続された機器間でデータフレームの識別や転送を行う階層です。		
BlX8WSHuXq	Basic (optional reversed card)	スキル把握	【問題文】<br>LANに関する問題です。<br>ローカルエリアネットワーク（LAN）の主な特徴として、正しいものを選択肢から一つ選択してください。<br><br>1. コンピュータが無制限に接続できる<br>2. インターネットの接続<br>3. 地理的に広い範囲をカバーする<br>4. 短距離でのデバイス間の接続	【解答】<br>4<br><br>LANは、同一建物内やオフィスなど、限られた範囲で短距離のデバイス同士を接続するネットワークです。		
KNIB[eP]Jk	Basic (optional reversed card)	スキル把握	【問題文】<br>ネットワーク知識に関する問題です。<br>プロトコルの説明として、正しいものを選択肢から一つ選択してください。<br><br>1. コンピュータ同士が通信をするための約束ごと<br>2. コンピュータ同士を接続する機器<br>3. プリンタとFAXを切り替えるスイッチ<br>4. 無線APに給電するアダプタ	【解答】<br>1<br><br>プロトコルとは、ネットワーク上でコンピュータ同士が通信を行うために定められた共通の約束ごとです。		
i9>[DMg4q?	Basic (optional reversed card)	スキル把握	【問題文】<br>MACアドレスに関する問題です。<br>MACアドレスの説明として、正しいものを選択肢から一つ選択してください。<br><br>1. ネットワークアダプタに割り振られる固有の識別番号<br>2. プロバイダから割り当てられるIPアドレス<br>3. ルーターからパソコンに割り当てられるIPアドレス<br>4. 無線APに接続するための識別子	【解答】<br>1<br><br>MACアドレスは、ネットワークアダプタごとに割り当てられる固有の識別番号です。		
"h7Z7&#FC92"	Basic (optional reversed card)	スキル把握	【問題文】<br>IPアドレスに関する問題です。<br>IPv4のアドレスとして、正しいものを選択肢から一つ選択してください。<br><br>1. 192.168.1.256<br>2. 10.0.0.1<br>3. 300.100.50.25<br>4. 172.500.10.1	【解答】<br>2<br><br>IPv4アドレスは、0〜255の範囲の数値を4つ並べた形式で表されます。		
v?E5sBnD0q	Basic (optional reversed card)	スキル把握	【問題文】<br>IPアドレスに関する問題です。<br>IPv4アドレスでプライベートIPアドレスに該当するのはどれか、正しいものを選択肢から一つ選択してください。<br><br>1. 1.1.1.1<br>2. 172.32.0.1<br>3. 192.168.0.1<br>4. 8.8.8.8	【解答】<br>3<br><br>192.168.0.0/16 は、プライベートIPアドレスとして定義されています。		
